code,description,tag
1022541000000102,Total white cell count (observable entity),observable entity
1022551000000104,Neutrophil count (observable entity),observable entity
1022561000000101,Eosinophil count (observable entity),observable entity
1022571000000108,Basophil count (observable entity),observable entity
1022581000000105,Lymphocyte count (observable entity),observable entity
1022591000000107,Monocyte count (observable entity),observable entity
1022601000000101,Blast cell count (observable entity),observable entity
1022611000000104,Promyelocyte count (observable entity),observable entity
1022621000000105,Myelocyte count (observable entity),observable entity
1022631000000107,Metamyelocyte count (observable entity),observable entity
1022641000000103,Myeloblast count (observable entity),observable entity
1022651000000100,Platelet count (observable entity),observable entity
1022671000000109,Factor VIII assay (observable entity),observable entity
1022681000000106,Factor IX assay (observable entity),observable entity
1022691000000108,Plasma total protein S level (observable entity),observable entity
1022701000000108,Plasma free:total protein S ratio (observable entity),observable entity
1022711000000105,Plasma ristocetin cofactor level (observable entity),observable entity
1022721000000104,Plasma factor VIII related antigen test (observable entity),observable entity
1022731000000102,Plasma factor XII level (observable entity),observable entity
1022741000000106,Plasma factor XI level (observable entity),observable entity
1022751000000109,Plasma factor X level (observable entity),observable entity
1022761000000107,Plasma factor VII level (observable entity),observable entity
1022771000000100,Plasma factor V level (observable entity),observable entity
1022791000000101,Serum thyroid stimulating hormone level (observable entity),observable entity
1022801000000102,Plasma thyroid stimulating hormone level (observable entity),observable entity
1022811000000100,Plasma free triiodothyronine level (observable entity),observable entity
1022821000000106,Plasma total T4 level (observable entity),observable entity
1022831000000108,Serum total T4 level (observable entity),observable entity
1022841000000104,Plasma free T4 level (observable entity),observable entity
1022851000000101,Ascheim-Zondek test (observable entity),observable entity
1022861000000103,30 minute plasma prolactin level (observable entity),observable entity
1022871000000105,60 minute plasma prolactin level (observable entity),observable entity
1022881000000107,90 minute plasma prolactin level (observable entity),observable entity
1022891000000109,120 minute plasma prolactin level (observable entity),observable entity
1022901000000105,150 minute plasma prolactin level (observable entity),observable entity
1022911000000107,30 minute serum prolactin level (observable entity),observable entity
1022921000000101,60 minute serum prolactin level (observable entity),observable entity
1022931000000104,90 minute serum prolactin level (observable entity),observable entity
1022941000000108,120 minute serum prolactin level (observable entity),observable entity
1022951000000106,150 minute serum prolactin level (observable entity),observable entity
1022961000000109,30 minute plasma follicle stimulating hormone level (observable entity),observable entity
1022971000000102,60 minute plasma follicle stimulating hormone level (observable entity),observable entity
1022981000000100,90 minute plasma follicle stimulating hormone level (observable entity),observable entity
1022991000000103,120 minute plasma follicle stimulating hormone level (observable entity),observable entity
1023001000000104,150 minute plasma follicle stimulating hormone level (observable entity),observable entity
1023011000000102,30 minute plasma luteinising hormone level (observable entity),observable entity
1023021000000108,60 minute plasma luteinising hormone level (observable entity),observable entity
1023031000000105,90 minute plasma luteinising hormone level (observable entity),observable entity
1023041000000101,120 minute plasma luteinising hormone level (observable entity),observable entity
1023051000000103,150 minute plasma luteinising hormone level (observable entity),observable entity
1023061000000100,30 minute serum follicle stimulating hormone level (observable entity),observable entity
1023071000000107,60 minute serum follicle stimulating hormone level (observable entity),observable entity
1023081000000109,90 minute serum follicle stimulating hormone level (observable entity),observable entity
1023091000000106,120 minute serum follicle stimulating hormone level (observable entity),observable entity
1023101000000103,150 minute serum follicle stimulating hormone level (observable entity),observable entity
1023111000000101,30 minute serum luteinising hormone level (observable entity),observable entity
1023121000000107,60 minute serum luteinising hormone level (observable entity),observable entity
1023131000000109,90 minute serum luteinising hormone level (observable entity),observable entity
1023141000000100,120 minute serum luteinising hormone level (observable entity),observable entity
1023151000000102,150 minute serum luteinising hormone level (observable entity),observable entity
1023161000000104,Serum luteinising hormone level (observable entity),observable entity
1023171000000106,Plasma luteinising hormone level (observable entity),observable entity
1023181000000108,Plasma prolactin level (observable entity),observable entity
