code,description,tag
816771000000109,Care of patient following epidural anaesthesia (regime/therapy),regime/therapy
816781000000106,Care of patient following epidural analgesia (regime/therapy),regime/therapy
817511000000108,Management of irritable bowel syndrome (regime/therapy),regime/therapy
817701000000103,Acute stroke care (regime/therapy),regime/therapy
818581000000100,Methicillin resistant Staphylococcus aureus eradication therapy (regime/therapy),regime/therapy
819961000000105,Negative pressure wound therapy to open abdomen (regime/therapy),regime/therapy
822411000000103,Epidural infusion care (regime/therapy),regime/therapy
823991000000108,Delirium care (regime/therapy),regime/therapy
824301000000100,Local anaesthesia care (regime/therapy),regime/therapy
835981000000108,Rehabilitation for heart failure (regime/therapy),regime/therapy
836581000000108,Map of Medicine pathway (regime/therapy),regime/therapy
837071000000104,Healthy Start programme (regime/therapy),regime/therapy
838461000000102,Closed wound care (regime/therapy),regime/therapy
841001000000103,Long term condition care (regime/therapy),regime/therapy
841701000000101,Care of open wound (regime/therapy),regime/therapy
844131000000105,Wellness promotion in long term condition (regime/therapy),regime/therapy
844171000000107,Periwound skin care (regime/therapy),regime/therapy
845331000000109,Amiodarone monitoring (regime/therapy),regime/therapy
846521000000106,Compression therapy for ulcer healing (regime/therapy),regime/therapy
847261000000104,Rheumatoid arthritis annual review (regime/therapy),regime/therapy
847561000000101,Low back pain clinical pathway (regime/therapy),regime/therapy
847591000000107,Constipation in children clinical pathway (regime/therapy),regime/therapy
847611000000104,Atrial fibrillation care pathway (regime/therapy),regime/therapy
847771000000100,End of life care pathway (regime/therapy),regime/therapy
848371000000102,Falls care pathway (regime/therapy),regime/therapy
848431000000106,Chronic obstructive pulmonary disease care pathway (regime/therapy),regime/therapy
850201000000104,Epilepsy annual review (regime/therapy),regime/therapy
850581000000106,High risk of diabetes mellitus annual review (regime/therapy),regime/therapy
851071000000108,Heart failure initial assessment (regime/therapy),regime/therapy
851231000000102,Hip fracture care (regime/therapy),regime/therapy
851481000000102,Audiology clinical pathway (regime/therapy),regime/therapy
851501000000106,Diabetes clinical pathway (regime/therapy),regime/therapy
851521000000102,Heart failure clinical pathway (regime/therapy),regime/therapy
852941000000108,Personal care after death (regime/therapy),regime/therapy
854631000000101,Complex community care (regime/therapy),regime/therapy
858611000000102,Metal-on-metal hip replacement annual review (regime/therapy),regime/therapy
859131000000106,Assessment of ileostomy (regime/therapy),regime/therapy
859331000000109,Modification of wheelchair (regime/therapy),regime/therapy
859441000000106,Review of child protection plan (regime/therapy),regime/therapy
859501000000107,Group cognitive behavioural therapy (regime/therapy),regime/therapy
860381000000107,Chronic pain review (regime/therapy),regime/therapy
861111000000105,Assessment of colostomy (regime/therapy),regime/therapy
863641000000100,Hydration care (regime/therapy),regime/therapy
865721000000102,Low-intensity pulsed ultrasound therapy (regime/therapy),regime/therapy
867391000000108,Care of laryngectomy stoma (regime/therapy),regime/therapy
869581000000105,Peripheral intravenous cannula care (regime/therapy),regime/therapy
869711000000105,Anticoagulation care pathway (regime/therapy),regime/therapy
869721000000104,Deep vein thrombosis care pathway (regime/therapy),regime/therapy
869731000000102,Community cardiac care pathway (regime/therapy),regime/therapy
869741000000106,Ear microsuction care pathway (regime/therapy),regime/therapy
869751000000109,Gallstone care pathway (regime/therapy),regime/therapy
869761000000107,Urinary tract infection care pathway (regime/therapy),regime/therapy
871011000000100,Arterial cannula care (regime/therapy),regime/therapy
871681000000102,Heart failure monitoring (regime/therapy),regime/therapy
872671000000106,Ear nose and throat care pathway (regime/therapy),regime/therapy
872781000000100,Musculoskeletal care pathway (regime/therapy),regime/therapy
872851000000103,Dermatology care pathway (regime/therapy),regime/therapy
872881000000109,Nutrition care (regime/therapy),regime/therapy
873241000000107,Research study observation activity (regime/therapy),regime/therapy
873261000000108,Clinical trial observation activity (regime/therapy),regime/therapy
873401000000108,Care pathway (regime/therapy),regime/therapy
873411000000105,Liverpool care pathway for the dying (regime/therapy),regime/therapy
873421000000104,Lower limb ulcer care pathway (regime/therapy),regime/therapy
873931000000108,Benzodiazepine dependence detoxification (regime/therapy),regime/therapy
874311000000104,Integrated care priorities for end of life (regime/therapy),regime/therapy
876361000000109,Conversion to insulin in secondary care (regime/therapy),regime/therapy
876381000000100,Conversion to insulin by diabetes specialist nurse (regime/therapy),regime/therapy
876421000000109,Shared care - secondary care and tertiary care (regime/therapy),regime/therapy
880881000000102,Family Nurse Partnership programme (regime/therapy),regime/therapy
882381000000106,Behavioural parent training (regime/therapy),regime/therapy
883841000000104,Cognitive behavioural therapy parenting programme (regime/therapy),regime/therapy
886641000000108,Vitamin D deficiency monitoring (regime/therapy),regime/therapy
886661000000109,Vitamin D deficiency annual review (regime/therapy),regime/therapy
887541000000106,Framework for the Assessment of Children in Need and their Families (regime/therapy),regime/therapy
887861000000105,Diabetes Year of Care annual review (regime/therapy),regime/therapy
891951000000109,Opioid substitution therapy monitoring (regime/therapy),regime/therapy
894151000000109,Intraoperative fluid balance monitoring (regime/therapy),regime/therapy
896981000000105,Substance misuse monitoring 6 month review (regime/therapy),regime/therapy
897001000000101,Substance misuse monitoring annual review (regime/therapy),regime/therapy
897311000000101,Shared care chronic obstructive pulmonary disease monitoring (regime/therapy),regime/therapy
907751000000109,Palpitations care pathway (regime/therapy),regime/therapy
915661000000108,No One Left Alone programme (regime/therapy),regime/therapy
918831000000107,EMMETT technique (regime/therapy),regime/therapy
921101000000109,Ambulatory care pathway (regime/therapy),regime/therapy
921161000000108,M technique on hands (regime/therapy),regime/therapy
921181000000104,M technique on feet (regime/therapy),regime/therapy
921221000000109,M technique on body (regime/therapy),regime/therapy
924481000000109,Self-monitoring of blood pressure (regime/therapy),regime/therapy
927481000000102,Early Help Assessment (regime/therapy),regime/therapy
927721000000107,Structured reintroduction of cow's milk protein (regime/therapy),regime/therapy
931311000000105,Unseen child protocol (regime/therapy),regime/therapy
931351000000109,Comprehensive medical assessment (regime/therapy),regime/therapy
933221000000107,Mindfulness-based therapy (regime/therapy),regime/therapy
934231000000106,Provision of proactive care (regime/therapy),regime/therapy
948191000000108,Prison inreach group therapy (regime/therapy),regime/therapy
962571000000105,Child development 8-12 months assessment (regime/therapy),regime/therapy
974911000000106,Use of psychosocial modality for occupational performance (regime/therapy),regime/therapy
974921000000100,Use of physical modality for occupational performance (regime/therapy),regime/therapy
974941000000107,Use of cognitive modality for occupational performance (regime/therapy),regime/therapy
974951000000105,Use of behavioural modality for occupational performance (regime/therapy),regime/therapy
974961000000108,Use of purposeful activity (regime/therapy),regime/therapy
974971000000101,Neurodevelopmental Treatment approach (regime/therapy),regime/therapy
974981000000104,Use of projective technique (regime/therapy),regime/therapy
974991000000102,Use of activities to increase passive range of joint movement (regime/therapy),regime/therapy
975001000000109,Use of activities to increase active range of joint movement (regime/therapy),regime/therapy
975021000000100,Provision of opportunities for participation in play (regime/therapy),regime/therapy
975031000000103,Provision of opportunities for participation in leisure activities (regime/therapy),regime/therapy
975041000000107,Provision of opportunities for participation in education (regime/therapy),regime/therapy
975251000000100,Provision of activities to maintain physical capability (regime/therapy),regime/therapy
975261000000102,Facilitation of development of interaction skills (regime/therapy),regime/therapy
975271000000109,Training in personal energy conservation (regime/therapy),regime/therapy
975281000000106,Rapid instructional pacing (regime/therapy),regime/therapy
975391000000100,Use of instructional scaffolding technique through guided practice (regime/therapy),regime/therapy
975431000000108,Facilitating vocational engagement (regime/therapy),regime/therapy
975461000000103,Exploration of future activity options (regime/therapy),regime/therapy
975481000000107,Training in use of daily living skills (regime/therapy),regime/therapy
975491000000109,Provision and fitting of strapping (regime/therapy),regime/therapy
975661000000100,Sepsis care (regime/therapy),regime/therapy
980141000000105,Treatment administered in accordance with the Mental Health Act 1983 (England and Wales) (regime/therapy),regime/therapy
983431000000104,Integrated Review at 2 years of age (regime/therapy),regime/therapy
983711000000104,Support for transitions at home and in community (regime/therapy),regime/therapy
985451000000105,Family intervention for psychosis (regime/therapy),regime/therapy
987901000000106,Care and supervision of healthy child (regime/therapy),regime/therapy
987911000000108,Care and supervision of abandoned child (regime/therapy),regime/therapy
