"conceptId","term","read2_code","read2_term","read2_chapter"
"953381000000103","Ages and Stages Questionnaires Third Edition 33 month questionnaire - gross motor score (observable entity)","38Wz.00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 33 month questionnaire - gross motor score","3 - Diagnostic procedures"
"953391000000101","Ages and Stages Questionnaires Third Edition 33 month questionnaire - problem solving score (observable entity)","38W0100","ASQ-3 (Ages and Stages Questionnaires Third Edition) 33 month questionnaire - problem solving score","3 - Diagnostic procedures"
"953401000000103","Ages and Stages Questionnaires Third Edition 33 month questionnaire - personal-social score (observable entity)","38W0000","ASQ-3 (Ages and Stages Questionnaires Third Edition) 33 month questionnaire - personal-social score","3 - Diagnostic procedures"
"953411000000101","Ages and Stages Questionnaires Third Edition 36 month questionnaire - communication score (observable entity)","38W0200","ASQ-3 (Ages and Stages Questionnaires Third Edition) 36 month questionnaire - communication score","3 - Diagnostic procedures"
"953421000000107","Ages and Stages Questionnaires Third Edition 36 month questionnaire - fine motor score (observable entity)","38W0300","ASQ-3 (Ages and Stages Questionnaires Third Edition) 36 month questionnaire - fine motor score","3 - Diagnostic procedures"
"953431000000109","Ages and Stages Questionnaires Third Edition 36 month questionnaire - gross motor score (observable entity)","38W0400","ASQ-3 (Ages and Stages Questionnaires Third Edition) 36 month questionnaire - gross motor score","3 - Diagnostic procedures"
"953441000000100","Ages and Stages Questionnaires Third Edition 36 month questionnaire - problem solving score (observable entity)","38W0600","ASQ-3 (Ages and Stages Questionnaires Third Edition) 36 month questionnaire - problem solving score","3 - Diagnostic procedures"
"953451000000102","Ages and Stages Questionnaires Third Edition 36 month questionnaire - personal-social score (observable entity)","38W0500","ASQ-3 (Ages and Stages Questionnaires Third Edition) 36 month questionnaire - personal-social score","3 - Diagnostic procedures"
"953461000000104","Ages and Stages Questionnaires Third Edition 42 month questionnaire - communication score (observable entity)","38W0C00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 42 month questionnaire - communication score","3 - Diagnostic procedures"
"953471000000106","Ages and Stages Questionnaires Third Edition 42 month questionnaire - fine motor score (observable entity)","38W0D00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 42 month questionnaire - fine motor score","3 - Diagnostic procedures"
"953481000000108","Ages and Stages Questionnaires Third Edition 42 month questionnaire - gross motor score (observable entity)","38W0E00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 42 month questionnaire - gross motor score","3 - Diagnostic procedures"
"953491000000105","Ages and Stages Questionnaires Third Edition 42 month questionnaire - problem solving score (observable entity)","38W0G00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 42 month questionnaire - problem solving score","3 - Diagnostic procedures"
"953501000000104","Ages and Stages Questionnaires Third Edition 42 month questionnaire - personal-social score (observable entity)","38W0F00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 42 month questionnaire - personal-social score","3 - Diagnostic procedures"
"953511000000102","Ages and Stages Questionnaires Third Edition 48 month questionnaire - communication score (observable entity)","38W0H00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 48 month questionnaire - communication score","3 - Diagnostic procedures"
"953521000000108","Ages and Stages Questionnaires Third Edition 48 month questionnaire - fine motor score (observable entity)","38W0J00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 48 month questionnaire - fine motor score","3 - Diagnostic procedures"
"953531000000105","Ages and Stages Questionnaires Third Edition 48 month questionnaire - gross motor score (observable entity)","38W0K00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 48 month questionnaire - gross motor score","3 - Diagnostic procedures"
"953541000000101","Ages and Stages Questionnaires Third Edition 48 month questionnaire - problem solving score (observable entity)","38W0M00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 48 month questionnaire - problem solving score","3 - Diagnostic procedures"
"953551000000103","Ages and Stages Questionnaires Third Edition 48 month questionnaire - personal-social score (observable entity)","38W0L00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 48 month questionnaire - personal-social score","3 - Diagnostic procedures"
"953561000000100","Ages and Stages Questionnaires Third Edition 54 month questionnaire - communication score (observable entity)","38W0N00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 54 month questionnaire - communication score","3 - Diagnostic procedures"
"953571000000107","Ages and Stages Questionnaires Third Edition 54 month questionnaire - fine motor score (observable entity)","38W0P00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 54 month questionnaire - fine motor score","3 - Diagnostic procedures"
"953581000000109","Ages and Stages Questionnaires Third Edition 54 month questionnaire - gross motor score (observable entity)","38W0Q00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 54 month questionnaire - gross motor score","3 - Diagnostic procedures"
"953591000000106","Ages and Stages Questionnaires Third Edition 54 month questionnaire - problem solving score (observable entity)","38W0S00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 54 month questionnaire - problem solving score","3 - Diagnostic procedures"
"953601000000100","Ages and Stages Questionnaires Third Edition 54 month questionnaire - personal-social score (observable entity)","38W0R00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 54 month questionnaire - personal-social score","3 - Diagnostic procedures"
"953611000000103","Ages and Stages Questionnaires Third Edition 60 month questionnaire - communication score (observable entity)","38W0Z00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 60 month questionnaire - communication score","3 - Diagnostic procedures"
"953621000000109","Ages and Stages Questionnaires Third Edition 60 month questionnaire - fine motor score (observable entity)","38W0a00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 60 month questionnaire - fine motor score","3 - Diagnostic procedures"
"953631000000106","Ages and Stages Questionnaires Third Edition 60 month questionnaire - gross motor score (observable entity)","38W0b00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 60 month questionnaire - gross motor score","3 - Diagnostic procedures"
"953641000000102","Ages and Stages Questionnaires Third Edition 60 month questionnaire - problem solving score (observable entity)","38W0d00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 60 month questionnaire - problem solving score","3 - Diagnostic procedures"
"953651000000104","Ages and Stages Questionnaires Third Edition 60 month questionnaire - personal-social score (observable entity)","38W0c00","ASQ-3 (Ages and Stages Questionnaires Third Edition) 60 month questionnaire - personal-social score","3 - Diagnostic procedures"
"962851000000103","Patient Activation Measure Level (observable entity)","38Qo400","Patient Activation Measure Level","3 - Diagnostic procedures"
"965891000000102","Bone health assessment (procedure)","38C8.00","Bone health assessment","3 - Diagnostic procedures"
"966031000000101","Severe asthma exacerbation risk assessment (procedure)","38B8.00","Severe asthma exacerbation risk assessment","3 - Diagnostic procedures"
"966351000000106","Manchester Children's Hospital Early Warning Score (assessment scale)","38Q6000","ManChEWS - Manchester Children's Hospital Early Warning Score","3 - Diagnostic procedures"
"966771000000101","Family Origin Questionnaire (assessment scale)","38VJ.00","Family Origin Questionnaire","3 - Diagnostic procedures"
"966831000000109","Paediatric Observation Priority Score (assessment scale)","38VK.00","POPS - Paediatric Observation Priority Score","3 - Diagnostic procedures"
"973221000000109","Prisma 7 Questionnaire (assessment scale)","38VL.00","Prisma 7 questionnaire","3 - Diagnostic procedures"
"977141000000100","STOPBang questionnaire (assessment scale)","38VM.00","STOPBang questionnaire","3 - Diagnostic procedures"
"980351000000105","Young Townson FootSkin Scale for Diabetic Neuropathy (assessment scale)","38VP.00","Young Townson FootSkin Scale for Diabetic Neuropathy","3 - Diagnostic procedures"
"981461000000105","Review of health needs of family (situation)","3897.00","Family health needs assessment review","3 - Diagnostic procedures"
"983281000000101","Gait speed test (procedure)","398N.00","Gait speed test","3 - Diagnostic procedures"
"983301000000100","Assessment of indoor mobility (procedure)","398L.00","Assessment of indoor mobility","3 - Diagnostic procedures"
"983321000000109","Assessment of outdoor mobility (procedure)","398M.00","Assessment of outdoor mobility","3 - Diagnostic procedures"
"985191000000108","Beighton 9-point scoring system for joint hypermobility (assessment scale)","38VQ.00","Beighton 9-point scoring system for joint hypermobility","3 - Diagnostic procedures"
"988041000000106","Brighton criteria for joint hypermobility syndrome (assessment scale)","38VR.00","Brighton criteria for joint hypermobility syndrome","3 - Diagnostic procedures"
"989751000000102","Health of the Nation Outcome Scales for Children and Adolescents - clinician-rated scale 1 score - disruptive, antisocial or aggressive behaviour (observable entity)","38P0000","Health of the Nation Outcome Scale for Children and Adolescents item 1 - disruptive, antisocial or aggressive behaviour","3 - Diagnostic procedures"
"989761000000104","Health of the Nation Outcome Scales for Children and Adolescents - clinician-rated scale 10 score - peer relationships (observable entity)","38P0900","Health of the Nation Outcome Scale for Children and Adolescents item 10 - peer relationships","3 - Diagnostic procedures"
"989771000000106","Health of the Nation Outcome Scales for Children and Adolescents - clinician-rated scale 11 score - self care and independence (observable entity)","38P0A00","Health of the Nation Outcome Scale for Children and Adolescents item 11 - self care and independence","3 - Diagnostic procedures"
