"conceptId","term","read2_code","read2_term","read2_chapter"
"1017841000000106","Immunoglobulin A antibody level (observable entity)","43r1.00","IgA antibody level","4 - Laboratory procedures"
"1017851000000109","Anti mitochondrial antibody titre (observable entity)","43r4.00","Anti mitochondrial antibody titre","4 - Laboratory procedures"
"1017861000000107","Intercellular cement antibody level (observable entity)","43r5.00","Intercellular cement antibody level","4 - Laboratory procedures"
"1017871000000100","Anti nuclear factor titre (observable entity)","43r8.00","Anti nuclear factor titre","4 - Laboratory procedures"
"1017881000000103","Percentage CD7 count (observable entity)","43Vj.00","Percentage CD7 count","4 - Laboratory procedures"
"1017891000000101","CD5/19 dual positive (observable entity)","43Vk.00","CD5/19 dual positive","4 - Laboratory procedures"
"1017901000000100","Percentage CD33 count (observable entity)","43Vq.00","Percentage CD33 count","4 - Laboratory procedures"
"1017911000000103","Bovine insulin RAST test (observable entity)","43Yu.00","Bovine insulin RAST test","4 - Laboratory procedures"
"1017921000000109","Ginger RAST test (observable entity)","43Yw.00","Ginger RAST test","4 - Laboratory procedures"
"1017931000000106","Thyrotropin releasing hormone stimulation test (observable entity)","442h.00","Thyrotropin releasing hormone (TRH) stimulation test","4 - Laboratory procedures"
"1017941000000102","Serum prolactin isoforms level (observable entity)","443o.00","Serum prolactin isoforms","4 - Laboratory procedures"
"1017951000000104","Gastrointestinal hormone study (observable entity)","449J.00","Gastrointestinal hormone study","4 - Laboratory procedures"
"1017961000000101","Serum neuron-specific enolase level (observable entity)","44Cq.00","Serum NSE level","4 - Laboratory procedures"
"1017971000000108","Plasma B-mannosidase level (observable entity)","44Cr.00","Plasma B-mannosidase level","4 - Laboratory procedures"
"1017981000000105","Ro-02-0683 number (observable entity)","44Cu.00","Ro-02-0683 number","4 - Laboratory procedures"
"1017991000000107","Serum propranolol number (observable entity)","44Cv.00","Serum propranolol number","4 - Laboratory procedures"
"1018001000000103","Actual bicarbonate level (observable entity)","44hB.00","Actual bicarbonate level","4 - Laboratory procedures"
"1018011000000101","Standard bicarbonate level (observable entity)","44hC.00","Standard bicarbonate level","4 - Laboratory procedures"
"1018021000000107","Aminolaevulinic acid/creatinine ratio (observable entity)","44la.00","ALA/creatinine ratio","4 - Laboratory procedures"
"1018031000000109","Serum vitamin D2 level (observable entity)","44Lg.00","Serum vitamin D2 level","4 - Laboratory procedures"
"1018041000000100","Serum unbound copper level (observable entity)","44Lj.00","Serum unbound copper level","4 - Laboratory procedures"
"1018051000000102","Urine coproporphyrin/creatinine ratio (observable entity)","44lX.00","Urine coproporphyrin/creatinine ratio","4 - Laboratory procedures"
"1018061000000104","Urine uroporphyrin/creatinine ratio (observable entity)","44lY.00","Urine uroporphyrin/creatinine ratio","4 - Laboratory procedures"
"1018071000000106","Plasma pristanate level (observable entity)","44OM.00","Plasma pristanate level","4 - Laboratory procedures"
"1018081000000108","Cholinesterase screen (observable entity)","44qX.00","Cholinesterase screen","4 - Laboratory procedures"
"1018091000000105","Serum hydroxyproline level (observable entity)","44Sa.00","Serum hydroxyproline level","4 - Laboratory procedures"
"1018101000000102","Red blood cell size (observable entity)","42C..00","RBC - red blood cell size","4 - Laboratory procedures"
"1018111000000100","Galactose-P uridylyltransferase (observable entity)","42G3.00","Galactose-P UT","4 - Laboratory procedures"
"1018121000000106","Pyruvate kinase (observable entity)","42G5.11","Red cell pyruvate kinase test","4 - Laboratory procedures"
"1018121000000106","Pyruvate kinase (observable entity)","42G5.00","Pyruvate kinase","4 - Laboratory procedures"
"1018131000000108","Platelet distribution width (observable entity)","42P5.00","Platelet distribution width","4 - Laboratory procedures"
"1018141000000104","Bleeding time (observable entity)","42Q3.00","Bleeding time","4 - Laboratory procedures"
"1018151000000101","Whole blood clotting time (observable entity)","42Q4.00","Whole blood clotting time","4 - Laboratory procedures"
"1018161000000103","Heparin assay (observable entity)","42Q7.00","Heparin assay","4 - Laboratory procedures"
"1018171000000105","Fibrinogen degradation products (observable entity)","42QA.00","Fibrinogen degrad. products","4 - Laboratory procedures"
"1018181000000107","Serum vitamin K level (observable entity)","42QD.00","Serum vitamin K","4 - Laboratory procedures"
"1018191000000109","11 betahydroxy androsterone excretion (observable entity)","4Q2b.00","11 betahydroxy androsterone excretion","4 - Laboratory procedures"
"1018201000000106","24 hour tetrahydrocorticosterone excretion (observable entity)","46Ld.00","24 hour tetrahydrocorticosterone excretion","4 - Laboratory procedures"
"1018211000000108","Aetiocholanolone excretion (observable entity)","4Q2c.00","Aetiocholanolone excretion","4 - Laboratory procedures"
"1018221000000102","11 oxo-pregnanetriol excretion (observable entity)","4Q2a.00","11 oxo-pregnanetriol excretion","4 - Laboratory procedures"
"1018231000000100","17 alpha hydroxy pregnanolone excretion (observable entity)","4Q2d.00","17 alpha hydroxy pregnanolone excretion","4 - Laboratory procedures"
"1018241000000109","Aetiocholanolone daily excretion (observable entity)","4Q2V.00","Aetiocholanolone daily excretion","4 - Laboratory procedures"
"1018251000000107","Serum alanine aminotransferase level (observable entity)","44GB.00","Serum alanine aminotransferase level","4 - Laboratory procedures"
"1018251000000107","Serum alanine aminotransferase level (observable entity)","44G3.00","ALT/SGPT serum level","4 - Laboratory procedures"
"1018261000000105","11 betahydroxy aetiocholanolone excretion (observable entity)","4Q2e.00","11 betahydroxy aetiocholanolone excretion","4 - Laboratory procedures"
"1018271000000103","Cortisol metabolite level (observable entity)","4Q2f.00","Cortisol metabolite level","4 - Laboratory procedures"
"1018281000000101","24 hour tetrahydrocortisol excretion (observable entity)","46LY.00","24 hour tetrahydrocortisol excretion","4 - Laboratory procedures"
"1018291000000104","Tetrahydro-11-deoxycortisol excretion (observable entity)","46LX.00","Tetrahydro-11-deoxycortisol excretion","4 - Laboratory procedures"
"1018301000000100","Dehydroepiandrostenedione excretion (observable entity)","447J.00","Dehydroepiandrostenedione excretion","4 - Laboratory procedures"
"1018311000000103","Dehydroepiandrostenedione concentration level (observable entity)","447L.00","Dehydroepiandrostenedione concentration level","4 - Laboratory procedures"
"1018321000000109","Calculus calcium oxalate 1H20 (observable entity)","4GAC.00","Calculus calcium oxalate 1H20","4 - Laboratory procedures"
"1018331000000106","Calculus calcium oxalate 2H20 (observable entity)","4GAD.00","Calculus calcium oxalate 2H20","4 - Laboratory procedures"
"1018341000000102","Calculus ammonium urate content (observable entity)","4G9E.00","Calculus ammonium urate content","4 - Laboratory procedures"
"1018351000000104","Hyaluronic acid level (observable entity)","4Q3E.00","Hyaluronic acid level","4 - Laboratory procedures"
"1018361000000101","Androsterone excretion (observable entity)","4Q2Z.00","Androsterone excretion","4 - Laboratory procedures"
"1018371000000108","Fractional excretion of calcium (observable entity)","4Q72000","Fractional excretion of calcium","4 - Laboratory procedures"
"1018381000000105","Fractional excretion of amylase (observable entity)","4Q9C000","Fractional excretion of amylase","4 - Laboratory procedures"
"1018391000000107","Tetrahydrocortisol excretion (observable entity)","46Lf.00","Tetrahydrocortisol excretion","4 - Laboratory procedures"
"1018401000000105","11 betahydroxy aetiocholanolone concentration (observable entity)","4Q2K.00","11 betahydroxy aetiocholanolone concentration","4 - Laboratory procedures"
"1018411000000107","11 betahydroxy androsterone concentration (observable entity)","4Q2L.00","11 betahydroxy androsterone concentration","4 - Laboratory procedures"
"1018431000000104","Random urine 11 oxo-pregnanetriol level (observable entity)","46La.00","Random urine 11 oxo-pregnanetriol level","4 - Laboratory procedures"
"1018441000000108","24 hour 11 oxo-pregnanetriol level (observable entity)","46Lg.00","24 hour 11 oxo-pregnanetriol level","4 - Laboratory procedures"
"1018451000000106","Collagen/epinephrine closure time (observable entity)","42jn.00","Collagen/epinephrine closure time","4 - Laboratory procedures"
"1018461000000109","Collagen/adenosine diphosphate closure time (observable entity)","42jo.00","Collagen/adenosine diphosphate closure time","4 - Laboratory procedures"
"1018471000000102","Respiratory syncytial virus antigen assay (observable entity)","43dn.00","Respiratory syncytial virus antigen assay","4 - Laboratory procedures"
"1018481000000100","Calculated serum osmolarity (observable entity)","44p0.00","Calculated serum osmolarity","4 - Laboratory procedures"
"1018491000000103","Direct immunofluorescence of skin (observable entity)","43bF.00","Direct immunofluorescence of skin","4 - Laboratory procedures"
"1018501000000109","Anti-nuclear (speckled) antibody level (observable entity)","43av.00","Anti-nuclear (speckled) antibody level","4 - Laboratory procedures"
"1018511000000106","11 oxo-pregnanetriol level (observable entity)","4Q2P.00","11 oxo-pregnanetriol level","4 - Laboratory procedures"
"1018521000000100","11B-OH aetiocholanolone level (observable entity)","46Lb.00","11B-OH aetiocholanolone level","4 - Laboratory procedures"
"1018531000000103","Green bean RAST test (observable entity)","43tE.00","Green bean RAST test","4 - Laboratory procedures"
"1018541000000107","Oyster RAST test (observable entity)","43tF.00","Oyster RAST test","4 - Laboratory procedures"
"1018551000000105","Poliovirus 3 antibody level (observable entity)","43dp.00","Poliovirus 3 antibody level","4 - Laboratory procedures"
"1018561000000108","Catecholamine level (observable entity)","4Q21.00","Catecholamine level","4 - Laboratory procedures"
"1018581000000104","Haemorrhagic fever virus serology screening test (observable entity)","4JRG.00","Haemorrhagic fever virus serology screening test","4 - Laboratory procedures"
"1018591000000102","Prion protein markers for Creutzfeldt-Jakob disease (observable entity)","4L49.00","Prion protein markers for Creutzfeldt-Jakob disease","4 - Laboratory procedures"
"1018601000000108","Cytomegalovirus immunoglobulin G avidity test (observable entity)","43Wf.00","Cytomegalovirus IgG avidity test","4 - Laboratory procedures"
"1018611000000105","Rubella immunoglobulin G avidity test (observable entity)","43Wg.00","Rubella IgG avidity test","4 - Laboratory procedures"
"1018621000000104","Vancomycin resistant enterococcus screening test (observable entity)","4JRH.00","Vancomycin resistant enterococcus screening test","4 - Laboratory procedures"
"1018651000000109","Bacterial culture and sensitivity (observable entity)","4I1H.00","Bacterial culture and sensitivity","4 - Laboratory procedures"
"1018661000000107","Percentage CD34/human leucocyte antigen DR count (observable entity)","43u0.00","Percentage CD34/HLADR count","4 - Laboratory procedures"
"1018671000000100","Glycolate level (observable entity)","4Q65.00","Glycolate level","4 - Laboratory procedures"
"1018691000000101","CD4 immune monitoring (observable entity)","43v..00","CD4 immune monitoring","4 - Laboratory procedures"
"1018701000000101","Basil RAST test (observable entity)","43ly.00","Basil RAST test","4 - Laboratory procedures"
